NTN,NAME,S.T.Reg. No,Address,Customer_Receipt_NO,Customer_NTN,Customer_NAME,Customer_S.T.Reg. No,Customer_Phone Number,Customer_Address,Business Name,Product 1,Product 2,Product 3,Product 4,Date,Quantity_Product_1,Quantity_Product_2,Quantity_Product_3,Quantity_Product_4,Rate_Product_1,Rate_Product_2,Rate_Product_3,Rate_Product_4,Tax_Product_1,Tax_Product_2,Tax_Product_3,Tax_Product_4,Product_1_Price_with_Tax,Product_2_Price_with_Tax,Product_3_Price_with_Tax,Product_4_Price_with_Tax,Amount Excluding Taxes_Product_1,Sales Tax @ 18%_Product_1,Amount Including Taxes_Product_1,Amount Excluding Taxes_Product_2,Sales Tax @ 18%_Product_2,Amount Including Taxes_Product_2,Amount Excluding Taxes_Product_3,Sales Tax @ 18%_Product_3,Amount Including Taxes_Product_3,Amount Excluding Taxes_Product_4,Sales Tax @ 18%_Product_4,Amount Including Taxes_Product_4,Total Amount Excluding Taxes,Total Sales Tax @ 18%,Total Amount Including Taxes
4.22011E+12,MOHAMMAD WAQAS,10839-77-8761-413-10831,H C-15 Sec 40-Noorani Sindh,810465,3679473-2,MUHAMMAD USMAN GHANI,5614-5660-8761-413-23,0300-8338662,State Life Building 5,BUTT PROPERTIES,Glam Wrap Sheets,Secure Bond Papers,Elite Ink Solutions,ButtGuard Binders,04-01-2021,16,85,56,69,34,97,30,66,0.145501019,0.192913299,0.097338811,0.174765308,39,116,33,78,544,97.92,641.92,8245,1484.1,9729.1,1680,302.4,1982.4,4554,819.72,5373.72,15023,2704.14,17727.14
3.66012E+12,ASAD FAROOQ,10839-77-8761-413-10831,House 1 Sherpao Block 114 C,1011493,3679543-7,SYED MUHAMMAD ALI,5615-5661-8761-413-23,"0300-8338662  ,   0938- 273442",Police Station Ghotki,BUTT PROPERTY ADVISOR,Realty Insights,Compass Clicks,SecureSeal Docs,Property Pulse,20-04-2018,77,18,40,86,93,47,67,79,0.187024122,0.060301565,0.106012516,0.054171754,110,50,74,83,7161,1288.98,8449.98,846,152.28,998.28,2680,482.4,3162.4,6794,1222.92,8016.92,17481,3146.58,20627.58
3.6602E+12,AWAIS MURTAZA,10839-77-8761-413-23,House 1010 Near Noor Masjid,1057318,3679547-0,FARMAN ALI,5616-5662-8761-413-23,0300-8371135,54-B Fazal-E-Haq Road,"BUTT RICE AND KARYANA STORE,THE CRESCENT TEXTILE MILLS LTD",Thread Whisperer,Woven Harmony,Silk Serenade,Thread Tales,12-06-2019,27,31,7,69,42,35,38,15,0.186977504,0.083514362,0.179653208,0.158578035,50,38,45,17,1134,204.12,1338.12,1085,195.3,1280.3,266,47.88,313.88,1035,186.3,1221.3,3520,633.6,4153.6
3.66017E+12,ARSALAN AMIN,10839-77-8761-413-23,House 1077 Sector 51/C Strn,976447,3679548-8,KASHIF NADEEM,5617-5663-8761-413-23,"0300-8372255  ,   0222-765558",54-B Fazai-E-Haq Road,BUTT SERVICE STATION,GlideForm,Firm Touch Serum,ButtBuddy Gel,SmoothSculpture Cream,24-02-2023,43,6,11,7,47,67,85,77,0.088143167,0.126063696,0.132507131,0.123903885,51,75,96,87,2021,363.78,2384.78,402,72.36,474.36,935,168.3,1103.3,539,97.02,636.02,3897,701.46,4598.46
4.23014E+12,ABRAR HUSSAIN,10839-77-8761-413-23,House 359 Street Number 10.,1088521,3679724-3,AMANAT ALI,5618-5664-8761-413-23,0300-8731147,House 408-D 1st Floor,Butt Service Station,Tailor Trim,Seat Comfort Care,LuxeButtWrap,PosturePlus Pillow,26-01-2018,72,95,63,69,70,16,93,90,0.145151667,0.123602424,0.066816876,0.069850505,80,18,99,96,5040,907.2,5947.2,1520,273.6,1793.6,5859,1054.62,6913.62,6210,1117.8,7327.8,18629,3353.22,21982.22
3.66032E+12,MUHAMMAD ASIF ILYAS,10839-77-8761-413-23,House 40/B Khayaban-E-Sihar,819130,3679732-4,MUHAMMAD ASHRAF,5619-5665-8761-413-23,0300-9373932,273 Asif Bashir Ih-44,BUTT SHAWAL HOUSE,House Hues,Style Sync,Comfort Canvas,Living Canvas,17-11-2020,8,99,69,24,97,35,36,61,0.193574624,0.076901376,0.117432808,0.065716775,116,38,40,65,776,139.68,915.68,3465,623.7,4088.7,2484,447.12,2931.12,1464,263.52,1727.52,8189,1474.02,9663.02
4.2201E+12,IRSHAD AHMED KHAN,10840-10886-8761-413-23,House A-61 Gulshan-E-Hadeed,1086810,3680075-9,MUHAMMAD ISHRAQ ASEEM,5620-5666-8761-413-23,"0300-9380445 081-2844424  ,   0321-9243925",618 Ahmed Akram 147-J,BUTT SHOES,Sole Surge,Butt Bliss,Groove Glam,Sole Swoon,24-02-2022,11,61,33,6,21,42,75,17,0.071696085,0.060320205,0.064824772,0.144270407,23,45,80,19,231,41.58,272.58,2562,461.16,3023.16,2475,445.5,2920.5,102,18.36,120.36,5370,966.6,6336.6
4.22017E+12,NAZIR AHMED,10840-10886-8761-413-23,House C-104 North Nazimadab,992529,3680076-7,MUHAMMAD FAHEEM AWAN,5621-5667-8761-413-23,0300-9673427-042-35226175,982 Bilal Tariq 548-S,BUTT SHOES COMPANY,Sole Snaps,ButtFlip Solez,FootFlex Footshells,SoleSwap Shoes,18-09-2018,21,58,24,2,42,34,53,56,0.098596632,0.122079908,0.144859099,0.093727084,46,38,61,61,882,158.76,1040.76,1972,354.96,2326.96,1272,228.96,1500.96,112,20.16,132.16,4238,762.84,5000.84
3.66037E+12,JAHANZEB,10840-10886-8761-413-23,House C-4 Office. Boulevard,1081030,3680148-8,ZULQARNAIN,5622-5668-8761-413-23,0301 6476126,1476 Asif Basir Ih-44,"BUTT SONS ELECTRIC WORKS,M/S POWER DRIVES",SparkGen Pro,Dynamo Drive Kit,GridWave Control,PowerPulse Solutions,29-10-2021,8,67,15,60,42,77,12,40,0.06866529,0.065225555,0.151461544,0.199677691,45,82,14,48,336,60.48,396.48,5159,928.62,6087.62,180,32.4,212.4,2400,432,2832,8075,1453.5,9528.5
3.66035E+12,ABDUL ISLAM,10840-10886-8761-413-23,House R-249 Gulshan-E-Iqbal,1152935,3680149-6,KASHIF NAVEED,5623-5669-8761-413-23,0301-2196727,Trend Cosmetics 13 A.,BUTT SONS ENGINEERING RUBBER WORKS,FlexiForm Solutions,Rubber Regen,GripTech Precision,SealSavvy Innovations,16-12-2020,51,80,65,89,93,22,57,10,0.11897119,0.107640036,0.128646146,0.135672213,104,24,64,11,4743,853.74,5596.74,1760,316.8,2076.8,3705,666.9,4371.9,890,160.2,1050.2,11098,1997.64,13095.64
3.6602E+12,WAQAS MUHAMMAD SAEED,10840-77-19570-413-23,Initiator Team House F/652.,1065366,3680151-8,MUHAMMAD ALI ILYAS,5624-5670-8761-413-23,0301-3488600,29/B Queen Road 54000,BUTT STEEL WORKS,Steel Sculptures,Metal Frames,Forge Forge Tools,Steel Strips Supply,26-09-2023,10,17,18,12,27,22,81,56,0.065969461,0.125625488,0.073450866,0.071726197,29,25,87,60,270,48.6,318.6,374,67.32,441.32,1458,262.44,1720.44,672,120.96,792.96,2774,499.32,3273.32
3.64014E+12,MUHAMMAD ASIF NADEEM,10840-77-19570-413-23,Ittehad Chemical Limited 39,1011870,3680152-6,SHEIKH ALI AFZAL,5625-5671-8761-413-23,0301-3950406,Estate Values 122/1-H,"BUTT STEEL WORKS,M/S IMTIAZ HUSSAIN BUTT ROAD CONSTRUCTION CONTRACTOR,M/S IMTIAZ HUSSAIN BUTT ,M/S IMTIAZ HUSSAIN BUTT",Steel Forge,Build Blueprint,Concrete Creations,Iron Forge Tools,20-08-2018,56,19,79,83,61,28,40,27,0.066497003,0.18812648,0.161050287,0.153811892,65,33,46,31,3416,614.88,4030.88,532,95.76,627.76,3160,568.8,3728.8,2241,403.38,2644.38,9349,1682.82,11031.82
4.23012E+12,KHALID HUSSAIN,10840-77-19570-413-23,M-54-B/1 Khayaban-E-Ittehad,1052610,3680153-4,MUHAMMAD ALI,5626-5672-8761-413-23,"0301-6240883  ,   0321-6219258",Main Shahrah-E-Faisal,BUTT SUPER WHOLE SALER,GlamWrap Branding,WholeBody Charm,ButtBrite Filters,Holistic Hubz,26-06-2018,54,47,12,19,90,39,79,76,0.183924207,0.181536544,0.103570318,0.092545808,107,46,87,83,4860,874.8,5734.8,1833,329.94,2162.94,948,170.64,1118.64,1444,259.92,1703.92,9085,1635.3,10720.3
4.22019E+12,RIAZ AHMED PANJWANI,10840-77-19570-413-23,Mohallah Abkary Ghazi Khel.,1041612,3680540-8,BASIT ALI,5627-5673-8761-413-23,"0301-6240883  ,   0321-6219258",9th Floor Attock House,BUTT TAILORS,TailorThreads,Style Stitch,ButtBound,Fabric Finesse,08-08-2022,50,81,37,72,27,43,21,60,0.099034667,0.145696636,0.118890788,0.116187323,30,49,23,67,1350,243,1593,3483,626.94,4109.94,777,139.86,916.86,4320,777.6,5097.6,9930,1787.4,11717.4
4.22014E+12,MALIK MOHAMMAD RIAZ,10840-77-8761-11222-23,Navy Housing Scheme Nhq E-8,1060227,3680810-5,RANA ALI NASEER,5628-5674-8761-413-23,"0301-6240883  ,   0321-6219258",04 Lg Lane Mark Plaza.,BUTT TEEN CLIP TRADER,ClipScribe Pro,ClipGuard Elite,Teentape Hub,ClipCraft Picks,09-04-2018,28,9,1,37,33,87,90,96,0.169573512,0.191412679,0.194178962,0.124395755,39,104,107,108,924,166.32,1090.32,783,140.94,923.94,90,16.2,106.2,3552,639.36,4191.36,5349,962.82,6311.82
3.73012E+12,MUHAMMAD HAFEEZ UR RAHMAN,10840-77-8761-11222-23,Ntn/Cnic : Address : 11-F-2,1052777,3680817-2,ALI IMRAN,5629-5675-8761-413-23,0301-6240883 0321-6219258,Subhan Street Jalalpur,BUTT TISSUE,GlideWrap,SatinSoothe,FreshTouch,LinerLean,05-06-2019,80,61,69,49,11,54,32,53,0.055207917,0.071660482,0.197925796,0.137269804,12,58,38,60,880,158.4,1038.4,3294,592.92,3886.92,2208,397.44,2605.44,2597,467.46,3064.46,8979,1616.22,10595.22
4.23013E+12,MUHAMMAD FAIZ,10840-77-8761-11222-23,Pharmacy 152/G-1 Canal Bank,879149,3680826-1,MUHAMMAD ALI,5630-5676-8761-413-23,0301-7513863,Opposite Tibet Centre.,BUTT TRADER,Glam Burst,ButtBoost Serum,TradeShine Wax,TouchPoint Bundle,18-05-2020,42,28,67,61,90,63,61,14,0.17936933,0.159880056,0.065329713,0.12711852,106,73,65,16,3780,680.4,4460.4,1764,317.52,2081.52,4087,735.66,4822.66,854,153.72,1007.72,10485,1887.3,12372.3
3.66015E+12,MUHAMMAD ASHFAQ,10840-77-8761-413-10832,Plot 372 Sector 7a Ind Area,1105214,3680830-0,ZAHEER HUSSAIN,5631-5677-8761-413-23,"0301-7527633  ,   0301-6587487",Plot A/10 S I T E Area,BUTT TRADERS,ButtBloom,TailorFit,GlideExchange,ButtBearish,07-04-2020,56,43,63,35,55,65,29,77,0.067548696,0.073992459,0.068048746,0.07024382,59,70,31,82,3080,554.4,3634.4,2795,503.1,3298.1,1827,328.86,2155.86,2695,485.1,3180.1,10397,1871.46,12268.46
3.64029E+12,MUHAMMAD DAWAR HIJAZI,10840-77-8761-413-10832,Plot N. W. Z/1/P1 Authority,1061673,3681277-3,USMAN ALI AKRAM,5632-5678-8761-413-23,0301-7527633 0301-6587487,Suit 31 Farid Chambers,Butt Traders,ButtCache,SideFlip,TailGain,Hipstore,22-05-2021,69,42,98,39,55,68,40,44,0.196277854,0.101752448,0.093906994,0.187120424,66,75,44,52,3795,683.1,4478.1,2856,514.08,3370.08,3920,705.6,4625.6,1716,308.88,2024.88,12287,2211.66,14498.66
3.73012E+12,FIAZ AHMAD,10840-77-8761-413-10832,Plot Street-19 Block-7 021-,1117062,3681287-7,ALI JAVED,5633-5679-8761-413-23,0301-7648007,No. 204 Centre Block-5,"BUTT TRADERS,Butt Traders Faisalabad,Butt Traders Faisalabad",Tailored Butts,Cut Above Butts,Butt Luxe Edition,Satin Smooth Butts,22-07-2021,37,80,64,44,34,29,72,89,0.164176583,0.173248762,0.108357202,0.13984466,40,34,80,101,1258,226.44,1484.44,2320,417.6,2737.6,4608,829.44,5437.44,3916,704.88,4620.88,12102,2178.36,14280.36
4.22017E+12,SHAIKH MUHAMMAD JUNAID,10840-77-8761-413-23,Pnad Haripur Sub River Road,1084387,3681311-7,ALI RAZA,5634-5680-8761-413-23,0301-8664130,171/A-9 Shaheen Street,"Butt Traders,YASIR NASEER",TradeBond Pro,PrintPact Elite,CopyCraft Elite,SignSecure Plus,07-03-2020,29,4,48,32,71,70,79,39,0.136003073,0.128971838,0.06450239,0.174318355,81,79,84,46,2059,370.62,2429.62,280,50.4,330.4,3792,682.56,4474.56,1248,224.64,1472.64,7379,1328.22,8707.22
3.7404E+12,TAHIRA BIBI,10840-77-8761-413-23,Qa Deptt. 2nd Floor Ztbl Ho,1003556,3681331-1,AWAIS,5635-5681-8761-413-23,"0301-8673636  ,   0300-5705970",24/A Sector 8/A Hazrat,BUTT TURBINE SUBMERSIBLE PUMPS SPARE PARTS,TideGuard Parts,DiveSpares Core,SubMerge Kits,PressureRegen Parts,25-11-2019,43,54,29,63,99,73,32,91,0.127319547,0.069744236,0.197319424,0.112511505,112,78,38,101,4257,766.26,5023.26,3942,709.56,4651.56,928,167.04,1095.04,5733,1031.94,6764.94,14860,2674.8,17534.8
4.22012E+12,MUHAMMAD JAREE ABBAS ZAIDI,10840-77-8761-413-23,S/O Ahsan Mahmud House 35-A,1191273,3682258-2,SYED MUHAMMAD KUMAIL RAZA NAQVI,5636-5682-8761-413-23,0302-2984325,F-60 Jail Road Quarter,BUTT WEAVING FACTORY,Tailored Bonds,Butt-Secure Threads,Wrap & Weave Kits,Fabricate Forts,19-03-2022,76,47,87,81,80,12,69,23,0.113235941,0.066654296,0.089039207,0.066035429,89,13,75,25,6080,1094.4,7174.4,564,101.52,665.52,6003,1080.54,7083.54,1863,335.34,2198.34,14510,2611.8,17121.8
3.73021E+12,MUHAMMAD IQBAL JAVED,10840-77-8761-413-23,Sarah-E-E-Azam 54000 Punjab,1166511,3682264-7,MUHAMMAD AFZAL,5637-5683-8761-413-23,0302-8460425,A-107 Gulistan-E-Johar,BUTT WHEAT TRADERS,WheatWhisper Pints,GrainGuard Gear,BarleyBloom Bees,WheatWave Watches,14-05-2023,52,92,62,25,26,46,57,89,0.116023749,0.16163603,0.091546687,0.180002647,29,53,62,105,1352,243.36,1595.36,4232,761.76,4993.76,3534,636.12,4170.12,2225,400.5,2625.5,11343,2041.74,13384.74
4.23012E+12,FARAN ALI,10841-10887-8761-413-23,Shamas Pur Post Office Hala,939207,3682681-2,MUHAMMAD ALI,5638-5684-8761-413-23,"03033593194  ,   0723-6615141",H N-563 A-1 Area Sindh,"Butta form mango,HAJI ABDUL RAZAQ BHUTTA GOVERNMENT CONTRACTOR",Mango Form Docs,Blaze Contracts,GovMango Forms,ContractMango Hub,09-08-2020,43,70,93,86,68,45,94,63,0.116114574,0.099483225,0.17131021,0.159254337,76,49,110,73,2924,526.32,3450.32,3150,567,3717,8742,1573.56,10315.56,5418,975.24,6393.24,20234,3642.12,23876.12
3.65025E+12,KHALID PERVAIZ,10841-10887-8761-413-23,Taher Fazal Khan Housing 55,1035651,3682685-5,AYESHA RAMZAN,5639-5685-8761-413-23,"0303-7163423  ,   0332-4004459",H 789 Sec 51-B 6 Sindh,BUTTAN DE HATTI,Hattista Printz,Smooth Sketch Pad,DeHatti Folds,Buttanoil Ink,20-08-2023,80,60,7,29,92,89,67,83,0.094283462,0.104643989,0.063396013,0.16628997,101,98,71,97,7360,1324.8,8684.8,5340,961.2,6301.2,469,84.42,553.42,2407,433.26,2840.26,15576,2803.68,18379.68
4.22015E+12,SANA FAROOQ,10841-10887-8761-413-23,) 1st Floor 58/59 Cantonment,1174946,3682686-3,KISHWAR SULTANA,5640-5686-8761-413-23,"0303-7163423  ,   0332-4004459",H 787 Area E 1/2 Sindh,Buttar Anmol Mamni Wanda,Whisper Docs,Essence Binds,Golden Pages,Sparkle Prints,11-03-2019,58,51,75,33,25,82,98,49,0.151410244,0.114116781,0.135923973,0.103055281,29,91,111,54,1450,261,1711,4182,752.76,4934.76,7350,1323,8673,1617,291.06,1908.06,14599,2627.82,17226.82
3.74011E+12,MUHAMMAD YOUNAS,10841-10887-8761-413-23,008-Khairpur Tamewali Branch,1146433,3682687-1,IMRAN ALI,5641-5687-8761-413-23,0305 5187953,H 133/2 Sec 11/D Sindh,Buttar Anmol Mamni Wanda And Dairy Form,Milk Fusion Box,Nutty Delight Bowl,Dairy Dreams Blend,Creamy Core Capsules,18-09-2020,93,44,10,85,23,32,90,45,0.161800499,0.164657115,0.13612796,0.123892276,27,37,102,51,2139,385.02,2524.02,1408,253.44,1661.44,900,162,1062,3825,688.5,4513.5,8272,1488.96,9760.96
3.64015E+12,HAZIR KHAN ASAD,1084-1130-8761-13688-23,11 Km Road Faisalabad Distri,874133,3682688-0,MUHAMMAD ALI NAWAZ,5642-5688-8761-413-23,0305 5187953,H N-1067 Sec 7/D Sindh,BUTTAR CLOTH HOUSE,Cloth Wrap Solutions,Fabric Sealing Pro,Buttarluxe Textiles,Cloth Cover Essentials,07-07-2022,68,42,3,98,45,80,44,91,0.065724647,0.178078914,0.1183155,0.193465673,48,94,49,109,3060,550.8,3610.8,3360,604.8,3964.8,132,23.76,155.76,8918,1605.24,10523.24,15470,2784.6,18254.6
3.74019E+12,Masood Salam,1084-1130-8761-13688-23,128 Fazal Jawed Seyyed 161-K,1037982,3682692-8,SYED M YAHYA ALI SAJJAD,5643-5689-8761-413-23,0305-4442095,H 118/8 Area 5/F Sindh,"BUTTAR POULTRY FARM,SAEED KIRYANA STORE",Feathery Farm Fresh,Shell & Spoon,Peck & Pickle,Feathered Flavors,15-07-2022,92,27,100,28,45,25,62,54,0.150807342,0.069496933,0.092857506,0.092140794,52,27,68,59,4140,745.2,4885.2,675,121.5,796.5,6200,1116,7316,1512,272.16,1784.16,12527,2254.86,14781.86
3.66039E+12,FAISAL ABBAS,1084-1130-8761-13688-23,1346 Hammad Raza House 812-W,1048075,3682712-6,MUHAMMAD ALI,5644-5690-8761-413-23,0305-5036584,H 647 Sec 33/C 2 Sindh,BUTTAR SEEDS CORPORATION PVT LIMITED,Sprout Spark,Root Relief,Seed Serenity,Bloom Boost,27-12-2019,43,91,54,14,18,92,39,82,0.119198742,0.111780337,0.14462671,0.12058458,20,102,45,92,774,139.32,913.32,8372,1506.96,9878.96,2106,379.08,2485.08,1148,206.64,1354.64,12400,2232,14632
3.66012E+12,ALI RAZA,1084-1130-8761-413-13298,1695 Ayesha Ahmed 9-P. 54660,900678,3682714-2,MUHAMMAD KAMRAN SABIR,5645-5691-8761-413-23,0306-3456501,H A-814 Sec 11-B Sindh,BUTTAR ULTRA MACK CONSTRUCTION,BuildBridge Solutions,UltraStrength Logs,MasonMite Tools,ConcreteCraft Design,01-08-2021,89,22,28,74,38,50,78,87,0.099037457,0.129821506,0.088048562,0.14257474,42,56,85,99,3382,608.76,3990.76,1100,198,1298,2184,393.12,2577.12,6438,1158.84,7596.84,13104,2358.72,15462.72
3.65019E+12,MUHAMMAD YASIR FAREED,1084-1130-8761-413-13298,21-Near Ramzan Ali Hospital.,860535,3683547-1,IMTAIZ AHMAD,5646-5692-8761-413-23,0311-8798550,C-47-11th Comm. Street,BUTTAR WEAVING,Patchy Threads,Woven Lace,Fabric Embroidery,Stitched Surfaces,08-01-2019,90,52,27,97,46,21,15,17,0.177061739,0.153999416,0.05908824,0.147555331,54,24,16,20,4140,745.2,4885.2,1092,196.56,1288.56,405,72.9,477.9,1649,296.82,1945.82,7286,1311.48,8597.48
3.65023E+12,Muhammad Samran Rasheed,1084-1130-8761-413-13298,228-A Block-2 P. E. C. H. S.,1039816,3683874-8,TARIQ MURAD BALOUCH,5647-5693-8761-413-23,0312-4597937,Bana-E-Urdu Road 74200,BUTTAR WEAVING FACTORY,Woven Essentials,Fabric Fusion,Patchwork Produce,Thread Tales,18-06-2020,4,16,79,44,75,50,48,51,0.063384191,0.187728444,0.151268027,0.071678067,80,59,55,55,300,54,354,800,144,944,3792,682.56,4474.56,2244,403.92,2647.92,7136,1284.48,8420.48
3.65029E+12,ZEESHAN HUSSAIN,1084-1130-8761-413-23,3. 5 Km Mangla. : Mor : 032l,987465,3683889-6,ALI USMAN,5648-5694-8761-413-23,0312-7448008,63/2 Khayaban-E-Nishat,Butter Cakes Lounge,Whipped Delight Blends,Creamy Cravings Bars,Vanilla Bean Bites,Butter Cup Bites,18-12-2022,46,84,88,94,94,74,36,16,0.141630507,0.077182991,0.113286181,0.067636938,107,80,40,17,4324,778.32,5102.32,6216,1118.88,7334.88,3168,570.24,3738.24,1504,270.72,1774.72,15212,2738.16,17950.16
3.66016E+12,ABDUL LATIF,1084-1130-8761-413-23,30 T 34 Near Dco Office Main,1032134,3683993-7,USMAN BASHRAT,5649-5695-8761-413-23,0312-9086360,15/A 2nd Sunset Street,"BUTTERFLY RESORT CAFE RESTAURANT SWIMMING POOL,NAQVI ENTERPRISES,NAQVI REAL ESTATE",Aqua Bloom Cafe,Sunbeam Spa Suite,Coral Cove Pool Rent,Sky High Dining Pods,20-06-2019,59,80,16,70,51,25,66,38,0.134875289,0.143061461,0.076258399,0.097198073,58,29,71,42,3009,541.62,3550.62,2000,360,2360,1056,190.08,1246.08,2660,478.8,3138.8,8725,1570.5,10295.5
3.65021E+12,NASEEM AHMAD,1084-1130-8761-413-23,301 Khuram Sohail Asghar 149,1130981,3684043-2,ALI USMAN,5650-5696-8761-413-23,0313 5519234,15/A 2nd Sumset Street,BUTTERY BITES,Creamy Clicks,Sweet Snaps,Flaky Flours,Rich Roll Rounds,05-12-2018,23,43,78,23,32,39,43,35,0.172529334,0.183380133,0.18191027,0.17702322,38,46,51,41,736,132.48,868.48,1677,301.86,1978.86,3354,603.72,3957.72,805,144.9,949.9,6572,1182.96,7754.96
3.64015E+12,MUHAMMAD SAJID,1084-1130-8761-413-23,31/11/8 Alhamra Cooperative.,1018865,3684058-7,ALI USMAN,5651-5697-8761-413-23,0313-6284964,Plot F-68 Karachi Town,BUTTON FROSH,SnapShots Originals,Flair Buttons Ltd,QuickPin Inserts,FreshFold Prints,31-07-2020,87,91,60,93,73,47,27,11,0.145815003,0.145244551,0.188557383,0.086388211,84,54,32,12,6351,1143.18,7494.18,4277,769.86,5046.86,1620,291.6,1911.6,1023,184.14,1207.14,13271,2388.78,15659.78
3.65015E+12,KHALID MEHMOOD,1084-13352-8761-413-23,312. 5th Floor Karachi Beach,1022107,3684449-7,MUHAMMAD SARFRAZ,5652-5698-8761-413-23,0313-7096385,91-Welcome Get Ra Road,BUY BEST DEPARTMENTAL STORE,Essentials Blend,Store Essentials,Best Buy Basics,Corner Staples,10-06-2020,75,33,40,55,41,43,11,90,0.123739476,0.198794824,0.151997147,0.142390409,46,52,13,103,3075,553.5,3628.5,1419,255.42,1674.42,440,79.2,519.2,4950,891,5841,9884,1779.12,11663.12
3.64026E+12,AHSAN SADEEQ,1084-13352-8761-413-23,4 Sheikh Zayed Hospital Road,1152872,3684964-2,GHULAM MURTAZA,5653-5699-8761-413-23,0313-7993379,H 582 Street Korangi-1,buzdar agri and dary farm kotla noor muhammad rajanpur,Green Horizon Farms,Soil Symphony Produce,Crop Canvas Market,Root & Grain Hub,31-07-2018,47,75,89,68,91,10,51,31,0.120490204,0.055403393,0.105999363,0.173889306,102,11,56,36,4277,769.86,5046.86,750,135,885,4539,817.02,5356.02,2108,379.44,2487.44,11674,2101.32,13775.32
3.65015E+12,MUHAMMAD ARSHAD ALVI,1084-13352-8761-413-23,414 Beaumont Plaza Beaumont.,1020168,3684973-1,ALI USMAN,5654-5700-8761-413-23,0314-2857033,Plot Lx-5 Scheme 3 & 4,BUZDAR AGRI SERVICE,CropBoost Serum,SoilSage Solutions,HarvestHarmony Tools,GreenGrowth Synergy,13-07-2023,65,13,5,90,31,85,27,94,0.190605415,0.178349417,0.098316291,0.133827766,37,100,30,107,2015,362.7,2377.7,1105,198.9,1303.9,135,24.3,159.3,8460,1522.8,9982.8,11715,2108.7,13823.7
3.72012E+12,SHAHID ASLAM,1084-13352-8761-413-23,417 Block-C Street Number 19,1197232,3684982-7,MUHAMMAD USMAN,5655-5701-8761-413-23,"0320-1210733  ,   0322-8330366",Plot Street-52 Block-7,Buzdar Agro Tradars,HarvestHaven,SoilSync Pro,CropCraft Gear,GreenGrowth Tools,31-07-2020,42,90,90,16,78,30,65,86,0.086162177,0.152884491,0.101966455,0.172352121,85,35,72,101,3276,589.68,3865.68,2700,486,3186,5850,1053,6903,1376,247.68,1623.68,13202,2376.36,15578.36
3.66021E+12,MUHAMMAD BASHIR DR,10841-77-19571-413-23,4th Floor Statelife Building,1040386,3684988-0,YASIR HAMEED,5656-5702-8761-413-23,0320-1212686,F/2 Labour Colony Strn,BUZDAR AOTOS,Zest Docs,Swift Bind,Echo Pages,Vital Print,18-11-2020,85,18,4,84,86,97,19,67,0.124079055,0.113655595,0.136493453,0.080690922,97,108,22,72,7310,1315.8,8625.8,1746,314.28,2060.28,76,13.68,89.68,5628,1013.04,6641.04,14760,2656.8,17416.8
3.66013E+12,MUHAMMAD WASEEM,10841-77-19571-413-23,58/2 Lane 17 Khayaban-Badban,1120244,3685015-2,ALI MOHSIN,5657-5703-8761-413-23,0320-6706128,Shop B-2 Noor Centre-2,"BUZDAR ARHAT,FAHAD AGRO TRADERS",Earth Freshness,Harvest Harmony,Green Bloom Produce,Agritech Solutions Hub,14-09-2022,91,37,24,37,54,81,10,49,0.156602604,0.050321589,0.178892747,0.166281705,62,85,12,57,4914,884.52,5798.52,2997,539.46,3536.46,240,43.2,283.2,1813,326.34,2139.34,9964,1793.52,11757.52
3.64012E+12,MUSHTAQ AHMED,10841-77-19571-413-23,650 Essam House 151 Sector-C,1165818,3685019-5,MUHAMMAD ZOHAIB SOHAIL,5658-5704-8761-413-23,0321 -7306639,House N-78 Sector 11-J,BUZDAR AUTO STORE,Gear Sparkles,QuickFix Motors,TuneUp Tics,ReviveRims,25-09-2020,23,40,51,83,48,100,40,48,0.133122918,0.11503073,0.136673904,0.071417955,54,112,45,51,1104,198.72,1302.72,4000,720,4720,2040,367.2,2407.2,3984,717.12,4701.12,11128,2003.04,13131.04
3.64028E+12,NOUMAN MUSTAFA,10841-77-19571-413-23,A/025 S I T E Area Hyderabad,1177704,3685020-9,ZAIGHAM SOHAIL,5659-5705-8761-413-23,032130- 004777,875/3 B. Y. J. C. H. S,Buzdar Cattle Farm,Meadow Whisper,Rugged Pride,Flock Harmony,Golden Pasture,15-03-2022,55,18,82,83,59,24,57,47,0.118531804,0.144196884,0.129676572,0.159286259,66,27,64,54,3245,584.1,3829.1,432,77.76,509.76,4674,841.32,5515.32,3901,702.18,4603.18,12252,2205.36,14457.36
3.64028E+12,Muhammad Hassan,10841-77-8761-11223-23,A/187 Phase-Xii (Eme-Sector),1158633,3685033-7,SHEHZADA ZARGHAM SOHAIL,5660-5706-8761-413-23,"0321-3001120  ,   022-2728179",House 37/1 Saba Avenue,BUZDAR CATTLE FARM,Whisker Brew,Hoof & Horn Feed,Stall Spark,Herd Harmony Mix,26-12-2018,20,20,46,99,39,21,52,57,0.133339099,0.076240688,0.125529707,0.180931495,44,23,59,67,780,140.4,920.4,420,75.6,495.6,2392,430.56,2822.56,5643,1015.74,6658.74,9235,1662.3,10897.3
